request,kind,requested_model,response_model,response_id,provider_created,has_response,duplicate_response_id,tokens,recovery_sidecars,error_files
records/units/gpt4o/eda_008/1/full/calls/call_02/request.json,generation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMT6txEkmmNL0m2CvL4MtgQyMtos4,1789023823,True,False,2834,0,0
records/units/gpt4o/eda_008/1/full/calls/call_03/request.json,generation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMT6w7wU3nX11RVkGaINwwJKI11b4,1789023826,True,False,3432,0,0
records/units/gpt4o/eda_008/1/planning_calls/call_01/request.json,preparation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMPX0L25ZzJlzutEM6CjH1Q5DQMme,1789010066,True,False,392,0,0
records/units/gpt4o/eda_008/1/planning_calls/call_02/request.json,preparation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMPX3zoKTJnX0yv2yS6ehXnPITiwc,1789010069,True,False,860,0,0
records/units/gpt4o/eda_008/1/planning_calls/call_03/request.json,preparation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMPX5Ah2isZneYQFDqvHFQIohSf1F,1789010071,True,False,860,0,0
records/units/gpt4o/eda_008/1/planning_calls/call_04/request.json,preparation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMPX8J9AqVOzMBlrZ2MElEstVPR4M,1789010074,True,False,908,0,0
records/units/gpt4o/eda_008/1/spicepilot/calls/call_01/request.json,generation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMPXC2BphcH9BjNL2XRQyzA4sx3YO,1789010078,True,False,4239,0,0
records/units/gpt4o/eda_008/1/spicepilot/calls/call_02/request.json,generation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMPXHPv99y9Pz572U0szzqwzUgzBu,1789010083,True,False,4188,0,0
records/units/gpt4o/eda_008/1/spicepilot/calls/call_03/request.json,generation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMPXMJOtr7naFDGFEuuexeq3i0cVe,1789010088,True,False,4247,0,0
records/units/gpt4o/eda_008/2/analogcoder/calls/call_01/request.json,generation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMQQQJXic3QSduVbJ1oLfuu8bx9Se,1789013502,True,False,2611,0,0
records/units/gpt4o/eda_008/2/direct/calls/call_01/request.json,generation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMQQW6IK3jKz64Gsb7t6DHuuoKeDo,1789013508,True,False,680,0,0
records/units/gpt4o/eda_008/2/direct/calls/call_02/request.json,generation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMQQaE0T1AVB6tc3OQjkep0K6qg5J,1789013512,True,False,692,0,0
records/units/gpt4o/eda_008/2/direct/calls/call_03/request.json,generation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMQQd01IAu7NtZr2Nphk92ZccfMLQ,1789013515,True,False,726,0,0
records/units/gpt4o/eda_008/2/full/calls/call_01/request.json,generation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMTFfrDCP1ozRGcIKxNYvSiT4RzyN,1789024367,True,False,2163,0,0
records/units/gpt4o/eda_008/2/full/calls/call_02/request.json,generation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMTFiwnSqEuOU8KjHIrH5fMlgN0cW,1789024370,True,False,2465,0,0
records/units/gpt4o/eda_008/2/full/calls/call_03/request.json,generation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMTFkO2kZ7y52TfHbZHBThSofpvnm,1789024372,True,False,3046,0,0
records/units/gpt4o/eda_008/2/planning_calls/call_01/request.json,preparation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMQQDJEGBh1qmnNtkJFtpLrtmmOHp,1789013489,True,False,408,0,0
records/units/gpt4o/eda_008/2/planning_calls/call_02/request.json,preparation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMQQFpi46M6z2TT6BDpd59vCapkVz,1789013491,True,False,895,0,0
records/units/gpt4o/eda_008/2/planning_calls/call_03/request.json,preparation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMQQICuJOejxWLgpyPk4W2ppFUxfn,1789013494,True,False,921,0,0
records/units/gpt4o/eda_008/2/planning_calls/call_04/request.json,preparation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMQQLblXSyj8twZMG2LpfQ1zAIH1H,1789013497,True,False,921,0,0
records/units/gpt4o/eda_008/2/spicepilot/calls/call_01/request.json,generation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMQQr74mQsX3CveCoxdgyNcMmCHJH,1789013529,True,False,4295,0,0
records/units/gpt4o/eda_008/2/spicepilot/calls/call_02/request.json,generation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMQQuM8Q9AJVnILWhyS6SDLAY0CLA,1789013532,True,False,4450,0,0
records/units/gpt4o/eda_008/2/spicepilot/calls/call_03/request.json,generation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMQQzBG7Pbgo9dlWaqySVVhxH8pY4,1789013537,True,False,4269,0,0
records/units/gpt4o/eda_008/3/analogcoder/calls/call_01/request.json,generation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMRMsWd7cRSdnC0C2HVJFQzEROuAb,1789017126,True,False,2645,1,0
records/units/gpt4o/eda_008/3/direct/calls/call_01/request.json,generation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMRMdyygyudcNIw066fWYNxNpYUia,1789017111,True,False,692,1,0
records/units/gpt4o/eda_008/3/direct/calls/call_02/request.json,generation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMRMgjWENOaIOZKmAZLcizVF8f2y7,1789017114,True,False,715,1,0
records/units/gpt4o/eda_008/3/direct/calls/call_03/request.json,generation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMRMiyYWiRItROOPfLkSVROdLjGa3,1789017116,True,False,671,1,0
records/units/gpt4o/eda_008/3/full/calls/call_01/request.json,generation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMTKiyM2n9jyFtOIpcPZJ6hgXPpGC,1789024680,True,False,2146,0,0
records/units/gpt4o/eda_008/3/full/calls/call_02/request.json,generation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMTKl4NMNMnTzcwHNSsODmbDycpNJ,1789024683,True,False,2493,0,0
records/units/gpt4o/eda_008/3/full/calls/call_03/request.json,generation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMTKn5Pkpt74S3YelXpmoC8r658iy,1789024685,True,False,3145,0,0
records/units/gpt4o/eda_008/3/planning_calls/call_01/request.json,preparation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMRMEhDNDtaITQZMd4suhQKkQutCi,1789017086,True,False,403,1,0
records/units/gpt4o/eda_008/3/planning_calls/call_02/request.json,preparation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMRMH9HU3Q0azC9cFZqOQEgqD41T2,1789017089,True,False,891,1,0
records/units/gpt4o/eda_008/3/planning_calls/call_03/request.json,preparation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMRMJsfjizANm5QuUTq8U3MjVd0dv,1789017091,True,False,891,1,0
records/units/gpt4o/eda_008/3/planning_calls/call_04/request.json,preparation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMRMLNXk7LyQxK0hzYhFwUlwDJV9b,1789017093,True,False,892,1,0
records/units/gpt4o/eda_008/3/spicepilot/calls/call_01/request.json,generation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMRMPgrrXoxfB3MRuNIzcdKubMIcB,1789017097,True,False,4294,1,0
records/units/gpt4o/eda_008/3/spicepilot/calls/call_02/request.json,generation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMRMTCbR5ERu3RCuGIPnVCmCkTOqT,1789017101,True,False,4269,1,0
records/units/gpt4o/eda_008/3/spicepilot/calls/call_03/request.json,generation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMRMY54TdAQwMgxSokU9mdmVuVXNy,1789017106,True,False,4265,1,0
records/units/gpt4o/eda_009/1/analogcoder/calls/call_01/request.json,generation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMPgG7MxIXnIAQPpBrJ4qNgPC66o0,1789010640,True,False,2388,0,0
records/units/gpt4o/eda_009/1/direct/calls/call_01/request.json,generation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMPgDm5SqNF8H9YAGZ1jraaGrY4y1,1789010637,True,False,606,0,0
records/units/gpt4o/eda_009/1/full/calls/call_01/request.json,generation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMT9V5GTagxwUz2UJynoGBH8FkGO1,1789023985,True,False,1468,0,0
records/units/gpt4o/eda_009/1/planning_calls/call_01/request.json,preparation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMPfy5Itv9dDQXAdoBZbtplqnmQrI,1789010622,True,False,369,0,0
records/units/gpt4o/eda_009/1/planning_calls/call_02/request.json,preparation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMPg08PZ0BH1XNjXJTKBDEWlRvIib,1789010624,True,False,825,0,0
records/units/gpt4o/eda_009/1/planning_calls/call_03/request.json,preparation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMPg4IGUfkQmZO4cxfAvtqMa4elqe,1789010628,True,False,846,0,0
records/units/gpt4o/eda_009/1/planning_calls/call_04/request.json,preparation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMPg6lC4fD6HCPMNHrwRwNTTjogBh,1789010630,True,False,875,0,0
records/units/gpt4o/eda_009/1/spicepilot/calls/call_01/request.json,generation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMPg9aTatAoXQLsWip0wsx3TphmTi,1789010633,True,False,4104,0,0
records/units/gpt4o/eda_009/2/analogcoder/calls/call_01/request.json,generation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMQ2JS7SaDSX91FyqTUIk4d25DSlo,1789012007,True,False,2475,0,0
records/units/gpt4o/eda_009/2/analogcoder/calls/call_02/request.json,generation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMQ2OKkGLF01fNa565zR3RcVGwkJM,1789012012,True,False,2938,0,0
records/units/gpt4o/eda_009/2/direct/calls/call_01/request.json,generation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMQ2SBzPHno9auVY4socKAD32NBDb,1789012016,True,False,592,0,0
records/units/gpt4o/eda_009/2/full/calls/call_01/request.json,generation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMTCubcEqUulhVEPiPYGeW9De3voQ,1789024196,True,False,1511,0,0
records/units/gpt4o/eda_009/2/planning_calls/call_01/request.json,preparation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMQ27Pn7bMVcnnKpr4JdWS6hJJOI8,1789011995,True,False,386,0,0
records/units/gpt4o/eda_009/2/planning_calls/call_02/request.json,preparation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMQ29RwdD5ASIJ63hSaqv0ZICk03e,1789011997,True,False,891,0,0
records/units/gpt4o/eda_009/2/planning_calls/call_03/request.json,preparation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMQ2B37ekgIx5H6f3W9qC3AfPwHZA,1789011999,True,False,891,0,0
records/units/gpt4o/eda_009/2/planning_calls/call_04/request.json,preparation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMQ2EISxOcvU5U6SsjwgdJ8GL84vE,1789012002,True,False,841,0,0
records/units/gpt4o/eda_009/2/spicepilot/calls/call_01/request.json,generation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMQ2GuSEunnhlRNIt2CnD5B6g5CSZ,1789012004,True,False,4156,0,0
records/units/gpt4o/eda_009/3/analogcoder/calls/call_01/request.json,generation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMQSKXmVnbdtOgoStnbHeUKdeXNfh,1789013620,True,False,2428,0,0
records/units/gpt4o/eda_009/3/direct/calls/call_01/request.json,generation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMQSOStFXWFea7kWGmKMceRAUGTPT,1789013624,True,False,632,0,0
records/units/gpt4o/eda_009/3/full/calls/call_01/request.json,generation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMTGoIc8bimeHPatxZJocefqlkjU2,1789024438,True,False,1475,0,0
records/units/gpt4o/eda_009/3/planning_calls/call_01/request.json,preparation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMQS63BrQBlupJBUz4CR9RdzgmhJU,1789013606,True,False,378,0,0
records/units/gpt4o/eda_009/3/planning_calls/call_02/request.json,preparation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMQS97HbrBO7mVlfoW4MITn6hms6o,1789013609,True,False,855,0,0
records/units/gpt4o/eda_009/3/planning_calls/call_03/request.json,preparation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMQSBTMVhBwszuGwfbfJsshjiOUyp,1789013611,True,False,857,0,0
records/units/gpt4o/eda_009/3/planning_calls/call_04/request.json,preparation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMQSE23buBw7KMEZeQiPe2nHx1zn6,1789013614,True,False,855,0,0
records/units/gpt4o/eda_009/3/spicepilot/calls/call_01/request.json,generation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMQSH8nf3ITA5yjg8vWt2gNclfX1r,1789013617,True,False,4160,0,0
records/units/gpt4o/eda_010/1/analogcoder/calls/call_01/request.json,generation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMPiu4VBGc0nIoIMY0FYCUmjIKiEA,1789010804,True,False,2594,0,0
records/units/gpt4o/eda_010/1/direct/calls/call_01/request.json,generation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMPiyfNqEYjy0qqiAadbXP6IwHgH7,1789010808,True,False,750,0,0
records/units/gpt4o/eda_010/1/direct/calls/call_02/request.json,generation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMPj1RN8PTb0mwngIgIYvNn0vtW0J,1789010811,True,False,654,0,0
records/units/gpt4o/eda_010/1/direct/calls/call_03/request.json,generation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMPj4mvnVtfYyTKXKB2QX2JYnffIg,1789010814,True,False,723,0,0
records/units/gpt4o/eda_010/1/full/calls/call_01/request.json,generation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMTAKzFKTZqS3yh5ksvlhEnwhTIvG,1789024036,True,False,1545,0,0
records/units/gpt4o/eda_010/1/planning_calls/call_01/request.json,preparation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMPiUMZ0srav6mDYVQovCjGBLUXCQ,1789010778,True,False,377,0,0
records/units/gpt4o/eda_010/1/planning_calls/call_02/request.json,preparation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMPiaay4TGs4hnaEvxNXOrItwOmVD,1789010784,True,False,858,0,0
records/units/gpt4o/eda_010/1/planning_calls/call_03/request.json,preparation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMPidnrmIxWEMEUtMfJj4aHOaWnTa,1789010787,True,False,863,0,0
records/units/gpt4o/eda_010/1/planning_calls/call_04/request.json,preparation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMPifpTg42KF6Xa0WH3Kz9R0PelSd,1789010789,True,False,858,0,0
records/units/gpt4o/eda_010/1/spicepilot/calls/call_01/request.json,generation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMPijGDPskRb4dgD29oMBzTbU8kGY,1789010793,True,False,4221,0,0
records/units/gpt4o/eda_010/1/spicepilot/calls/call_02/request.json,generation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMPinYXDwdNNqM8GWeXwc7FGtkW2f,1789010797,True,False,4134,0,0
records/units/gpt4o/eda_010/1/spicepilot/calls/call_03/request.json,generation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMPipDlVOe56UfjaFDYYW0frYpf27,1789010799,True,False,4213,0,0
records/units/gpt4o/eda_010/2/analogcoder/calls/call_01/request.json,generation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMQ6GdA982xjMQ9C9YVVgL5cefK1P,1789012252,True,False,2605,0,0
records/units/gpt4o/eda_010/2/direct/calls/call_01/request.json,generation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMQ664yNZky7C8GpXukGfcNLl8xD5,1789012242,True,False,629,0,0
records/units/gpt4o/eda_010/2/direct/calls/call_02/request.json,generation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMQ68ODvf0v32qVF8TVAawxmEEh8D,1789012244,True,False,766,0,0
records/units/gpt4o/eda_010/2/direct/calls/call_03/request.json,generation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMQ6C6iTjpKdoT8l0hmTTpOVRTiUO,1789012248,True,False,634,0,0
records/units/gpt4o/eda_010/2/full/calls/call_01/request.json,generation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMTDwb9OxZNris5SPh0W9YBeJawNs,1789024260,True,False,1547,0,0
records/units/gpt4o/eda_010/2/planning_calls/call_01/request.json,preparation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMQ5jfbmz7TpwJSzL5QfotBrBbe0J,1789012219,True,False,379,0,0
records/units/gpt4o/eda_010/2/planning_calls/call_02/request.json,preparation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMQ5ldhpy6HIbMaSgOdHszFw5Utzh,1789012221,True,False,859,0,0
records/units/gpt4o/eda_010/2/planning_calls/call_03/request.json,preparation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMQ5nMiIubd2qP3fm3yD9wfZK2Daq,1789012223,True,False,860,0,0
records/units/gpt4o/eda_010/2/planning_calls/call_04/request.json,preparation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMQ5qJL96PLcBCrn0Rk6feGEYSHCI,1789012226,True,False,859,0,0
records/units/gpt4o/eda_010/2/spicepilot/calls/call_01/request.json,generation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMQ5tgIdhTA4gA4hAmZ62r75Hd2uy,1789012229,True,False,4143,0,0
records/units/gpt4o/eda_010/2/spicepilot/calls/call_02/request.json,generation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMQ5xVJDq9knAmBbTw5Xm5UYQeo77,1789012233,True,False,4146,0,0
records/units/gpt4o/eda_010/2/spicepilot/calls/call_03/request.json,generation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMQ61aEmTgyvlggoKFuL1UbMnN01o,1789012237,True,False,4252,0,0
records/units/gpt4o/eda_010/3/analogcoder/calls/call_01/request.json,generation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMRD3DXq8HxwbDCgmvZ9dbyv9MSLE,1789016517,True,False,2538,1,0
records/units/gpt4o/eda_010/3/direct/calls/call_01/request.json,generation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMRD9E2LwgsQOh1pKsiKRgd4TuqxK,1789016523,True,False,663,1,0
records/units/gpt4o/eda_010/3/direct/calls/call_02/request.json,generation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMRDBXcTyxd0comQr7bCanArYjLT2,1789016525,True,False,622,1,0
records/units/gpt4o/eda_010/3/direct/calls/call_03/request.json,generation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMRDDJ3E8Z532mej6e6TzI6hdBqAB,1789016527,True,False,744,1,0
records/units/gpt4o/eda_010/3/full/calls/call_01/request.json,generation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMTJKllZHeFdLwva2PyXegvyer2pA,1789024594,True,False,1553,0,0
records/units/gpt4o/eda_010/3/planning_calls/call_01/request.json,preparation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMQTnVB5SdMgWQj3zHVmQavVtLRu0,1789013711,True,False,385,0,0
records/units/gpt4o/eda_010/3/planning_calls/call_02/request.json,preparation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMQTpK2hgkOaCEPYie2StAwlrzl3I,1789013713,True,False,867,0,0
records/units/gpt4o/eda_010/3/planning_calls/call_03/request.json,preparation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMQTs6r8o0dRy4oKX28lCgoYujme5,1789013716,True,False,867,0,0
records/units/gpt4o/eda_010/3/planning_calls/call_04/request.json,preparation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMQTuaQkC5X71EfIuw2VDQo9dI9k7,1789013718,True,False,867,0,0
records/units/gpt4o/eda_010/3/spicepilot/calls/call_01/request.json,generation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMQTz302OQiAGCSm4Xo1kNyz0hxx0,1789013723,True,False,4249,0,0
records/units/gpt4o/eda_010/3/spicepilot/calls/call_02/request.json,generation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMQU36rCG1LK5hnUX0htzqFP8njrT,1789013727,True,False,4145,0,0
records/units/gpt4o/eda_010/3/spicepilot/calls/call_03/request.json,generation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMRD1iAggiQz3G4JR0tBPmgrZ8HgY,1789016515,True,False,4144,1,0
records/units/gpt4o/eda_016/1/analogcoder/calls/call_01/request.json,generation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMPmHjAOqnOLkfhMHyUfy8rXuuVU3,1789011013,True,False,2587,0,0
records/units/gpt4o/eda_016/1/direct/calls/call_01/request.json,generation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMPmL0LEPHE9aNkUyJ83BRfa0nYDf,1789011017,True,False,709,0,0
records/units/gpt4o/eda_016/1/direct/calls/call_02/request.json,generation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMPmOJK8CDPiSMctRB88zm6G0reio,1789011020,True,False,693,0,0
records/units/gpt4o/eda_016/1/direct/calls/call_03/request.json,generation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMPmRCmehdndqeyV3HQimzdtJr8TE,1789011023,True,False,655,0,0
records/units/gpt4o/eda_016/1/full/calls/call_01/request.json,generation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMTAdCU4xHriONfZGuZBRstewcWTf,1789024055,True,False,1921,0,0
records/units/gpt4o/eda_016/1/full/calls/call_02/request.json,generation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMTAgNWEscnxI0Tq7h3nrict7VPKM,1789024058,True,False,2208,0,0
records/units/gpt4o/eda_016/1/full/calls/call_03/request.json,generation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMTAiYt6htukWvYoUPrLtzDmD4Pzg,1789024060,True,False,2624,0,0
records/units/gpt4o/eda_016/1/planning_calls/call_01/request.json,preparation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMPkTptiswhpQCApHL8RkDPldZIGK,1789010903,True,False,402,0,0
records/units/gpt4o/eda_016/1/planning_calls/call_02/request.json,preparation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMPkWgAp0RCyDW7b6l9LWiUugk1EX,1789010906,True,False,921,0,0
records/units/gpt4o/eda_016/1/planning_calls/call_03/request.json,preparation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMPkaQDtXDps7RVwSkVqny5uzLlyc,1789010910,True,False,922,0,0
records/units/gpt4o/eda_016/1/planning_calls/call_04/request.json,preparation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMPkdQYBytaPvLDv7xWORuxxA1lPL,1789010914,True,False,921,0,0
records/units/gpt4o/eda_016/1/spicepilot/calls/call_01/request.json,generation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMPmVK78HoXCuFpjLczIFBEvGxOfk,1789011027,True,False,4300,0,0
records/units/gpt4o/eda_016/1/spicepilot/calls/call_02/request.json,generation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMPma94KBVw1JOdRpbR0wkuhSijPM,1789011032,True,False,4317,0,0
records/units/gpt4o/eda_016/1/spicepilot/calls/call_03/request.json,generation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMPmfmrycD4f5siPSFrgaeQsvpxMl,1789011037,True,False,4321,0,0
records/units/gpt4o/eda_016/2/analogcoder/calls/call_01/request.json,generation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMQS1aKjSfBAqb7TOoVZeVO6lOXiI,1789013601,True,False,2544,0,0
records/units/gpt4o/eda_016/2/direct/calls/call_01/request.json,generation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMQRtdrEl1fL30X4Evmajjj3pWvLd,1789013593,True,False,697,0,0
records/units/gpt4o/eda_016/2/direct/calls/call_02/request.json,generation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMQRwjUTCDD1HFR0necfpCpJpj8HL,1789013596,True,False,684,0,0
records/units/gpt4o/eda_016/2/direct/calls/call_03/request.json,generation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMQRydJhnmcfjxeS172ZhlUN7smUk,1789013598,True,False,665,0,0
records/units/gpt4o/eda_016/2/full/calls/call_01/request.json,generation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMTFoI0rzrI5JuQt9ylQFnArYQqSM,1789024376,True,False,1872,0,0
records/units/gpt4o/eda_016/2/full/calls/call_02/request.json,generation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMTFr27RCje2kVJYU0CkHI4vZ7IRT,1789024379,True,False,2123,0,0
records/units/gpt4o/eda_016/2/full/calls/call_03/request.json,generation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMTFsIzrGdS7bXUmnIPzOEvlQRbab,1789024380,True,False,2507,0,0
records/units/gpt4o/eda_016/2/planning_calls/call_01/request.json,preparation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMQRWYQO4iNdzsh4du2NxSL4vrIHu,1789013570,True,False,373,0,0
records/units/gpt4o/eda_016/2/planning_calls/call_02/request.json,preparation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMQRZi7fkacVFbA3KuUyf8YlfMNGk,1789013573,True,False,840,0,0
records/units/gpt4o/eda_016/2/planning_calls/call_03/request.json,preparation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMQRbhQjpugD9xHyfnamI5HCM4D1I,1789013575,True,False,845,0,0
records/units/gpt4o/eda_016/2/planning_calls/call_04/request.json,preparation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMQRcpcXEpTRNuzCm5zNbmC0kcuzd,1789013576,True,False,847,0,0
records/units/gpt4o/eda_016/2/spicepilot/calls/call_01/request.json,generation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMQRf5iOUf0q8gBWshMZ3HyJWB8pk,1789013579,True,False,4283,0,0
records/units/gpt4o/eda_016/2/spicepilot/calls/call_02/request.json,generation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMQRjSwwng29JU4OyBQPaw9DlATIi,1789013583,True,False,4297,0,0
records/units/gpt4o/eda_016/2/spicepilot/calls/call_03/request.json,generation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMQRoygLdtJbht0ibSPyAYHqepeFn,1789013588,True,False,4323,0,0
records/units/gpt4o/eda_016/3/analogcoder/calls/call_01/request.json,generation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMRLxmToQVxjQX0GG9rIxZDRkAm3F,1789017069,True,False,2556,1,0
records/units/gpt4o/eda_016/3/direct/calls/call_01/request.json,generation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMRLf2K9eWWmoqUbGQEBizTLu4l7B,1789017051,True,False,680,1,0
records/units/gpt4o/eda_016/3/direct/calls/call_02/request.json,generation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMRLhO99m5RSP4KS5p9fagkPJzUg6,1789017053,True,False,660,1,0
records/units/gpt4o/eda_016/3/direct/calls/call_03/request.json,generation,gpt-4o,gpt-4o-2024-08-06,chatcmpl-EMRLj9CHzMKkaelRHYVL8ZHoWi52V,1789017055,True,False,679,1,0
